card_id,total_transactions,total_amount,avg_amount,median_amount,std_amount,min_amount,max_amount,preferred_hour,preferred_day,unique_merchants,unique_categories,unique_cities,purchase_count,preferred_pos_mode,preferred_wallet,amount_range,purchase_ratio,avg_merchants_per_transaction,spending_consistency,activity_level,spending_level,cluster
10448,2701,78704587.11,29139.05,27000.0,27003.45,100.0,868331.21,19,6,137,12,6,0,Contactless,Bank's QR,868231.21,0.0,0.050721954831543875,0.5190194594113194,Средняя,Высокий,0
10449,2269,10781913.32,4751.83,1503.9,10902.06,100.0,242743.8,19,6,256,13,6,0,QR_Code,Bank's QR,242643.8,0.0,0.1128250330542089,0.30355585736197205,Средняя,Низкий,0
10450,13394,360531458.84,26917.39,9092.75,121794.58,100.0,8664655.34,8,6,500,13,6,0,QR_Code,Bank's QR,8664555.34,0.0,0.0373301478273854,0.18100351975701753,Очень высокая,Премиум,0
10451,9590,140417961.18,14642.12,5841.13,34477.23,100.0,1222679.1,19,5,492,13,6,0,Contactless,Bank's QR,1222579.1,0.0,0.05130344108446298,0.29809270684567285,Очень высокая,Высокий,0
10452,4236,61130807.04,14431.26,4806.61,34637.12,100.0,868266.13,12,5,449,13,6,0,QR_Code,Bank's QR,868166.13,0.0,0.10599622285174694,0.2941050835589029,Высокая,Средний,0
10454,5624,88558963.72,15746.62,7043.54,57514.84,109.73,3542726.67,8,5,439,13,6,0,ECOM,Google Pay,3542616.94,0.0,0.07805832147937411,0.21493729445195334,Высокая,Высокий,0
10455,655,21372936.0,32630.44,24000.0,69339.44,925.08,1469271.13,19,5,68,12,6,0,Contactless,Bank's QR,1468346.0499999998,0.0,0.10381679389312977,0.3200007688544892,Низкая,Низкий,0
10456,7757,269469157.11,34738.84,11144.45,142581.34,100.0,6155374.05,8,6,485,13,6,0,ECOM,Bank's QR,6155274.05,0.0,0.06252417171586953,0.19591024552309835,Высокая,Премиум,0
10457,3134,108107177.62,34494.95,15556.96,98175.61,268.58,2278932.4,19,6,387,13,6,0,ECOM,Samsung Pay,2278663.82,0.0,0.12348436502871729,0.26000455564520114,Средняя,Высокий,0
10458,6493,258098462.22,39750.26,12953.87,105097.82,100.0,2822278.69,8,6,481,13,6,0,QR_Code,Bank's QR,2822178.69,0.0,0.07407977822270137,0.27442724818996567,Высокая,Премиум,0
10459,1176,37497459.87,31885.6,14920.2,73154.63,134.23,1394466.42,8,5,203,13,6,0,ECOM,Bank's QR,1394332.19,0.0,0.17261904761904762,0.30355607561026854,Низкая,Средний,0
10460,4696,92327533.04,19660.89,6691.5,88492.69,100.0,3143705.92,8,5,450,13,6,0,QR_Code,Bank's QR,3143605.92,0.0,0.09582623509369677,0.18178677025762807,Высокая,Высокий,0
10461,3401,67172425.08,19750.79,6078.72,65860.94,148.42,2025645.46,8,6,424,13,6,0,QR_Code,Bank's QR,2025497.04,0.0,0.1246692149367833,0.23070191432879583,Средняя,Средний,0
10462,7405,280098532.75,37825.6,7161.65,194850.69,100.0,10360327.93,18,6,488,13,6,0,QR_Code,Bank's QR,10360227.93,0.0,0.06590141796083727,0.16256748807538576,Высокая,Премиум,0
10463,1269,30277987.46,23859.72,14075.06,34206.34,272.6,499367.64,19,6,206,13,6,0,QR_Code,Bank's QR,499095.04000000004,0.0,0.16233254531126873,0.410906474453407,Низкая,Средний,0
10464,15770,181069118.54,11481.87,2298.15,54818.92,100.0,5350008.55,19,5,500,13,6,0,QR_Code,Bank's QR,5349908.55,0.0,0.03170577045022194,0.1731784794721149,Очень высокая,Премиум,0
10465,732,14917972.04,20379.74,4420.01,71385.32,128.79,1435024.32,8,6,141,13,6,0,ECOM,Samsung Pay,1434895.53,0.0,0.19262295081967212,0.22208605323202532,Низкая,Низкий,0
10466,4129,71377184.09,17286.8,7806.32,48194.12,102.95,1988315.93,8,5,411,13,6,0,ECOM,Bank's QR,1988212.98,0.0,0.09953984015500121,0.26399751255785653,Высокая,Средний,0
10468,30671,230715594.34,7522.27,2581.3,20194.83,100.0,1143998.34,19,6,500,13,6,0,QR_Code,Bank's QR,1143898.34,0.0,0.016302044276352255,0.271394554264335,Очень высокая,Премиум,0
10469,479,12422741.8,25934.74,8269.22,55474.11,253.36,541172.33,7,1,102,13,6,0,ECOM,Bank's QR,540918.97,0.0,0.21294363256784968,0.3185739633958716,Низкая,Низкий,0
10471,3771,158664667.18,42074.96,14309.57,172495.7,328.51,7856056.31,9,6,440,13,6,0,QR_Code,Bank's QR,7855727.8,0.0,0.11667992574913816,0.1960890645533737,Высокая,Высокий,0
10472,1824,28257384.63,15491.99,5818.75,40751.14,103.36,799389.73,18,6,312,2,6,0,Unknown,Unknown,799286.37,0.0,0.17105263157894737,0.27544679679100365,Средняя,Средний,1
10473,5597,32623906.43,5828.82,1687.65,24570.73,100.0,1291396.63,8,5,474,13,6,0,QR_Code,Bank's QR,1291296.63,0.0,0.08468822583526889,0.1917403382615861,Высокая,Средний,0
10474,24083,193188041.08,8021.76,2768.82,20560.22,100.0,838190.98,8,5,500,13,6,0,QR_Code,Bank's QR,838090.98,0.0,0.020761533031599052,0.2806579530179505,Очень высокая,Премиум,0
10475,5815,136480352.87,23470.4,7536.22,61145.59,136.88,1554864.73,8,6,465,13,6,0,ECOM,Bank's QR,1554727.85,0.0,0.07996560619088564,0.2773754700500461,Высокая,Высокий,0
10476,1224,37898995.75,30963.23,13686.58,70211.79,361.95,1092828.19,19,6,207,13,6,0,ECOM,Bank's QR,1092466.24,0.0,0.16911764705882354,0.3060363121252657,Низкая,Средний,0
10478,2480,26255938.48,10587.07,3461.04,26493.92,100.0,653133.36,8,5,349,12,6,0,QR_Code,Bank's QR,653033.36,0.0,0.1407258064516129,0.28551206426797127,Средняя,Средний,0
10479,3370,14474360.43,4295.06,1409.4,9151.63,100.0,154401.65,8,6,333,13,6,0,QR_Code,Bank's QR,154301.65,0.0,0.09881305637982196,0.31941392268283125,Средняя,Низкий,0
10480,4446,133510448.1,30029.34,15129.37,77332.13,100.0,3421931.88,20,5,414,13,6,0,ECOM,Bank's QR,3421831.88,0.0,0.0931174089068826,0.2797031374477268,Высокая,Высокий,0
10481,11192,523396001.4,46765.19,14010.99,197787.97,100.0,10750651.37,8,6,495,13,6,0,ECOM,Bank's QR,10750551.37,0.0,0.044228020014295925,0.1912270935284582,Очень высокая,Премиум,0
10482,989,4635669.74,4687.23,1577.15,9031.19,100.0,91485.73,19,6,157,13,6,0,QR_Code,Bank's QR,91385.73,0.0,0.15874620829120323,0.3416741869690532,Низкая,Низкий,0
10483,11842,227799044.25,19236.53,8284.1,52434.95,100.0,2350507.73,19,5,495,13,6,0,ECOM,Bank's QR,2350407.73,0.0,0.0418003715588583,0.2683986712706365,Очень высокая,Премиум,0
10484,9998,220164292.1,22020.83,7705.2,59773.5,100.0,3127995.85,8,6,498,13,6,0,QR_Code,Bank's QR,3127895.85,0.0,0.04980996199239848,0.2692219619624001,Очень высокая,Премиум,0
10485,5112,164413902.4,32162.34,25764.0,47181.82,255.98,1078556.91,8,5,286,13,6,0,Contactless,Bank's QR,1078300.93,0.0,0.05594679186228482,0.40535232838812585,Высокая,Высокий,0
10486,22141,204126307.96,9219.38,3174.74,21817.26,100.0,718433.33,19,6,500,13,6,0,QR_Code,Bank's QR,718333.33,0.0,0.022582539180705477,0.2970482629562994,Очень высокая,Премиум,0
10487,3561,109236525.5,30675.8,10661.45,81882.02,252.69,1672133.14,9,6,393,13,6,0,ECOM,Bank's QR,1671880.45,0.0,0.11036225779275484,0.27253370756469875,Средняя,Высокий,0
10489,1494,50574953.51,33852.04,10379.44,114844.24,250.32,2661593.28,19,6,229,13,6,0,ECOM,Bank's QR,2661342.96,0.0,0.15327978580990628,0.227658956901948,Средняя,Средний,0
10490,9438,159948141.79,16947.25,7095.58,42470.2,100.0,1917870.22,8,6,487,13,6,0,ECOM,Bank's QR,1917770.22,0.0,0.051599915236278875,0.2852234486670162,Очень высокая,Высокий,0
10492,15740,222796788.95,14154.82,2765.98,40722.75,100.0,1231908.7,8,5,500,13,6,0,QR_Code,Bank's QR,1231808.7,0.0,0.03176620076238882,0.257934525890997,Очень высокая,Премиум,0
10493,20948,331467674.84,15823.36,5757.83,40567.19,100.0,1562093.78,8,6,500,13,6,0,QR_Code,Bank's QR,1561993.78,0.0,0.023868627076570555,0.28060304430440913,Очень высокая,Премиум,0
10494,7062,125734304.56,17804.35,7580.9,39848.45,107.85,1507199.12,8,5,467,13,6,0,ECOM,Bank's QR,1507091.27,0.0,0.06612857547436987,0.30882021341548027,Высокая,Высокий,0
10495,1044,21598758.19,20688.47,10172.65,43885.1,246.4,615886.99,19,6,202,13,6,0,ECOM,Bank's QR,615640.59,0.0,0.19348659003831417,0.3203860341003293,Низкая,Низкий,0
10496,13394,578877110.79,43219.14,12257.49,163362.83,100.0,9069491.55,19,6,499,13,6,0,QR_Code,Bank's QR,9069391.55,0.0,0.03725548753173063,0.2092106101999124,Очень высокая,Премиум,0
10497,8475,152418090.28,17984.44,6450.56,51511.5,100.0,1398761.76,8,6,476,13,6,0,ECOM,Google Pay,1398661.76,0.0,0.05616519174041298,0.2587840383193608,Очень высокая,Высокий,0
10498,4167,79523560.54,19084.13,11494.02,35293.95,181.14,896963.12,8,5,421,13,6,0,ECOM,Bank's QR,896781.98,0.0,0.10103191744660427,0.35095262649950126,Высокая,Высокий,0
10499,2731,53776392.01,19691.1,5950.75,56642.21,100.0,1258803.92,8,5,341,13,6,0,ECOM,Apple Pay,1258703.92,0.0,0.12486268766019773,0.25796208758666433,Средняя,Средний,0
10500,681,31571443.88,46360.42,20103.27,121684.88,174.45,1964914.23,12,5,106,13,6,0,Contactless,Bank's QR,1964739.78,0.0,0.15565345080763582,0.27588049174835594,Низкая,Средний,0
10501,206,10035429.33,48715.68,20147.9,134425.04,199.26,1462469.25,18,5,42,11,6,0,Contactless,Bank's QR,1462269.99,0.0,0.20388349514563106,0.26600135677090275,Низкая,Низкий,0
10502,398,10224779.07,25690.4,11865.7,40798.22,121.54,183027.0,8,6,72,12,6,0,Contactless,Bank's QR,182905.46,0.0,0.18090452261306533,0.3863879262345947,Низкая,Низкий,0
10503,1707,19824504.74,11613.65,2443.33,30535.55,100.0,419514.71,9,5,307,12,6,0,QR_Code,Bank's QR,419414.71,0.0,0.17984768599882836,0.27553666499008284,Средняя,Низкий,0
10504,19743,117538210.88,5953.41,1935.3,18801.26,100.0,850412.85,8,6,500,13,6,0,QR_Code,Bank's QR,850312.85,0.0,0.025325431798612165,0.2404964396616881,Очень высокая,Высокий,0
10505,489,7362840.28,15056.93,6622.45,26095.3,104.24,366456.39,9,5,98,13,6,0,ECOM,Samsung Pay,366352.15,0.0,0.20040899795501022,0.3658836957316772,Низкая,Низкий,0
10506,2317,13322669.92,5749.97,1762.85,17361.22,100.0,562143.72,8,5,283,13,6,0,QR_Code,Bank's QR,562043.72,0.0,0.12214069917997411,0.24879592959081726,Средняя,Низкий,0
10507,2174,57908456.6,26636.82,11986.7,57182.53,227.36,1502594.64,19,6,355,13,6,0,QR_Code,Bank's QR,1502367.2799999998,0.0,0.16329346826126956,0.3177884342935134,Средняя,Средний,0
10508,2552,111484548.54,43685.17,20258.33,129600.08,142.96,4811764.73,19,6,352,13,6,0,ECOM,Bank's QR,4811621.7700000005,0.0,0.13793103448275862,0.25209976036621695,Средняя,Высокий,0
10509,13696,230295379.0,16814.79,8171.12,48714.7,104.27,3389059.3,8,6,499,13,6,0,ECOM,Samsung Pay,3388955.03,0.0,0.03643399532710281,0.2565988229116387,Очень высокая,Премиум,0
10510,1215,5324061.79,4381.94,1403.56,8807.68,100.0,72000.0,18,6,166,13,6,0,QR_Code,Bank's QR,71900.0,0.0,0.13662551440329218,0.332226402276942,Низкая,Низкий,0
10511,1347,32036351.71,23783.48,11263.75,49790.57,100.0,919811.99,18,6,237,13,6,0,Contactless,Bank's QR,919711.99,0.0,0.1759465478841871,0.32325908387536095,Средняя,Средний,0
10512,1502,48152118.78,32058.67,29000.0,19686.81,267.72,282038.45,8,6,49,11,6,0,Chip,Bank's QR,281770.73000000004,0.0,0.03262316910785619,0.6195453206734192,Средняя,Средний,0
10513,494,8977619.68,18173.32,4502.48,73553.5,100.0,1297246.68,8,5,130,13,6,0,ECOM,Samsung Pay,1297146.68,0.0,0.2631578947368421,0.19812438717487427,Низкая,Низкий,0
10514,9713,250263972.31,25765.88,8121.83,74996.07,125.8,3417160.25,19,6,497,13,6,0,QR_Code,Bank's QR,3417034.45,0.0,0.05116853701225162,0.25571041449674203,Очень высокая,Премиум,0
10515,7145,107286546.55,15015.61,6257.49,28800.96,101.47,583980.69,19,6,483,13,6,0,QR_Code,Bank's QR,583879.22,0.0,0.0675997200839748,0.34269250194618156,Высокая,Высокий,0
10516,14203,206550085.36,14542.71,6040.89,38482.61,100.0,2816872.09,19,6,500,13,6,0,ECOM,Bank's QR,2816772.09,0.0,0.035203830176723225,0.2742597310115243,Очень высокая,Премиум,0
10517,1602,30732622.19,19183.91,6668.92,48246.35,130.21,1126734.58,19,6,245,13,6,0,ECOM,Apple Pay,1126604.37,0.0,0.15293383270911362,0.2845000152750412,Средняя,Средний,0
10518,2161,35699924.0,16520.09,7058.42,37966.26,112.1,1035796.08,8,6,319,13,6,0,QR_Code,Bank's QR,1035683.98,0.0,0.14761684405367886,0.3031968557262507,Средняя,Средний,0
10520,1808,27714202.99,15328.65,5177.56,39267.57,114.98,615013.34,13,6,333,2,6,0,Unknown,Unknown,614898.36,0.0,0.18418141592920353,0.2807639429982515,Средняя,Средний,1
10521,3706,195764477.82,52823.66,18097.88,173153.41,277.61,3917893.46,8,6,398,13,6,0,ECOM,Samsung Pay,3917615.85,0.0,0.10739341608202914,0.23375672584833498,Высокая,Премиум,0
10522,8257,191233019.94,23160.11,6244.16,112591.06,100.0,5174077.47,8,6,491,13,6,0,QR_Code,Bank's QR,5173977.47,0.0,0.05946469662104881,0.1706070746940892,Очень высокая,Премиум,0
10523,8524,136984087.92,16070.4,6437.67,37338.13,100.0,1334015.08,8,5,495,13,6,0,QR_Code,Bank's QR,1333915.08,0.0,0.058071328015016424,0.3008957557903204,Очень высокая,Высокий,0
10524,22925,227935759.78,9942.67,2937.35,29088.35,100.0,1497486.39,8,5,500,13,6,0,QR_Code,Bank's QR,1497386.39,0.0,0.021810250817884406,0.25473764200884325,Очень высокая,Премиум,0
10525,10990,333714768.56,30365.31,9718.3,98151.13,125.68,3763908.07,19,5,496,13,6,0,ECOM,Bank's QR,3763782.3899999997,0.0,0.0451319381255687,0.23627568581887268,Очень высокая,Премиум,0
10526,6120,34459373.48,5630.62,1765.22,17302.76,100.0,498647.91,19,6,480,13,6,0,QR_Code,Bank's QR,498547.91,0.0,0.0784313725490196,0.24552072132411365,Высокая,Средний,0
10527,1192,14072017.03,11805.38,4046.62,29504.69,219.88,534782.51,13,6,238,13,6,0,QR_Code,Bank's QR,534562.63,0.0,0.19966442953020133,0.2857748728094627,Низкая,Низкий,0
10528,14798,308058185.64,20817.56,7529.76,55608.15,100.0,2763029.8,19,6,500,13,6,0,QR_Code,Bank's QR,2762929.8,0.0,0.03378834977699689,0.2723894877783929,Очень высокая,Премиум,0
10529,3866,113133888.95,29263.81,28000.0,18796.89,100.0,224908.33,8,6,177,13,6,0,Contactless,Bank's QR,224808.33,0.0,0.04578375581996896,0.6088927127569927,Высокая,Высокий,0
10530,13894,105556719.21,7597.29,3062.3,22453.24,100.0,1736772.51,8,6,500,13,6,0,QR_Code,Bank's QR,1736672.51,0.0,0.03598675687347056,0.2528171716106172,Очень высокая,Высокий,0
10532,20030,160274784.36,8001.74,3072.35,35211.42,100.0,3171573.92,19,5,500,13,6,0,QR_Code,Bank's QR,3171473.92,0.0,0.02496255616575137,0.18516905498232483,Очень высокая,Высокий,0
10533,184,6837908.99,37162.55,11247.16,77537.78,404.31,638077.8,8,6,45,10,6,0,Contactless,Bank's QR,637673.49,0.0,0.24456521739130435,0.32399688823911843,Низкая,Низкий,0
10534,7291,211813180.17,29051.32,11918.62,103412.28,116.69,4368898.67,8,6,484,13,6,0,ECOM,Bank's QR,4368781.9799999995,0.0,0.06638321217939926,0.21931549497371355,Высокая,Премиум,0
10535,12155,334590646.0,27527.0,10949.04,68065.76,128.0,2285283.55,8,6,496,13,6,0,QR_Code,Bank's QR,2285155.55,0.0,0.040806252570958455,0.28796113847952504,Очень высокая,Премиум,0
10536,1790,29961629.07,16738.34,7680.71,31789.86,133.0,463988.63,8,6,303,13,6,0,QR_Code,Bank's QR,463855.63,0.0,0.16927374301675976,0.3449198610292572,Средняя,Средний,0
10537,1712,42149493.47,24620.03,10668.42,44718.35,224.53,759465.15,18,6,293,13,6,0,ECOM,Bank's QR,759240.62,0.0,0.1711448598130841,0.3550707414854515,Средняя,Средний,0
10538,11649,221640018.82,19026.53,6955.84,46835.12,116.23,1611239.79,19,6,498,13,6,0,ECOM,Bank's QR,1611123.56,0.0,0.04275045068246201,0.28888632459101765,Очень высокая,Премиум,0
10539,747,14174957.2,18975.85,6326.5,42757.86,146.06,757999.36,12,6,139,13,6,0,ECOM,Google Pay,757853.2999999999,0.0,0.18607764390896922,0.30738230376888087,Низкая,Низкий,0
10540,2696,25112835.39,9314.85,2683.77,25114.37,100.0,572060.54,19,6,385,13,6,0,ECOM,Apple Pay,571960.54,0.0,0.14280415430267063,0.2705507124471597,Средняя,Средний,0
10541,4033,131962844.72,32720.76,10332.38,88489.4,100.0,2122648.88,8,6,439,13,6,0,Contactless,Bank's QR,2122548.88,0.0,0.10885197123729234,0.2699506378013196,Высокая,Высокий,0
10542,3592,185219402.1,51564.42,15703.82,201013.04,296.86,6754759.96,9,5,390,13,6,0,ECOM,Google Pay,6754463.1,0.0,0.10857461024498886,0.20415289630357356,Средняя,Премиум,0
10543,6511,52980978.68,8137.15,3801.99,17252.17,100.0,405295.87,18,6,484,13,6,0,QR_Code,Bank's QR,405195.87,0.0,0.07433573951773921,0.32049499553355504,Высокая,Средний,0
10544,2204,52245519.99,23704.86,13658.69,43810.38,187.47,1062698.27,19,6,316,13,6,0,ECOM,Bank's QR,1062510.8,0.0,0.14337568058076225,0.35110383966642195,Средняя,Средний,0
10545,28351,200458223.7,7070.59,1722.42,24079.01,100.0,1782549.94,19,5,500,13,6,0,QR_Code,Bank's QR,1782449.94,0.0,0.01763606222002751,0.22698814752035343,Очень высокая,Премиум,0
10546,13747,279583921.92,20337.81,9538.86,43135.63,113.76,1471844.07,8,5,499,13,6,0,ECOM,Samsung Pay,1471730.31,0.0,0.03629882883538227,0.32041449147864054,Очень высокая,Премиум,0
10547,352,11491802.62,32647.17,13631.63,59173.8,100.0,555214.99,19,5,63,13,6,0,Contactless,Bank's QR,555114.99,0.0,0.17897727272727273,0.3555524407986541,Низкая,Низкий,0
10548,163,5010697.91,30740.48,14000.0,47723.34,113.36,213051.0,17,5,39,10,6,0,Contactless,Bank's QR,212937.64,0.0,0.2392638036809816,0.3917790390526487,Низкая,Низкий,0
10549,16923,258436552.01,15271.32,6205.38,33645.9,100.0,1973718.26,8,6,499,13,6,0,ECOM,Apple Pay,1973618.26,0.0,0.029486497665898483,0.3121869967263062,Очень высокая,Премиум,0
10550,26020,236544636.72,9090.88,2401.04,43385.32,100.0,5584770.42,19,6,500,13,6,0,QR_Code,Bank's QR,5584670.42,0.0,0.01921598770176787,0.17323815367728607,Очень высокая,Премиум,0
10551,3803,234972448.37,61786.08,15249.78,202804.66,294.32,5524087.13,8,6,444,13,6,0,QR_Code,Bank's QR,5523792.81,0.0,0.1167499342624244,0.2335156551586046,Высокая,Премиум,0
10552,8269,214671374.43,25960.98,8863.58,77295.37,100.0,3021407.44,18,6,482,13,6,0,ECOM,Apple Pay,3021307.44,0.0,0.058289998790663926,0.25142260015969964,Очень высокая,Премиум,0
10553,2799,29395247.28,10502.05,3359.93,49887.88,100.0,1960513.98,8,6,405,2,6,0,Unknown,Unknown,1960413.98,0.0,0.14469453376205788,0.17390399359628336,Средняя,Средний,1
10554,1105,20410915.92,18471.42,6360.54,43827.27,157.59,583243.68,12,6,215,13,6,0,QR_Code,Bank's QR,583086.0900000001,0.0,0.19457013574660634,0.2964977273197879,Низкая,Низкий,0
10555,10501,116672542.82,11110.61,2823.27,32047.2,100.0,1220415.82,19,6,497,13,6,0,QR_Code,Bank's QR,1220315.82,0.0,0.0473288258261118,0.2574414688789816,Очень высокая,Высокий,0
10556,64,1618643.21,25291.3,10017.48,44995.09,309.4,210789.0,21,5,23,9,6,0,ECOM,Bank's QR,210479.6,0.0,0.359375,0.35983210974414825,Низкая,Низкий,0
